"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$130,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$120,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
"$110,000.00",High
